start_date;end_date;status;progress;duration_in_seconds;finished;recorded_date;responseid;distribution_channel;site;consent_y_n;consent_y_n_do;q110;q110_do;mental;mental_do;meditation_exp;meditation_exp_do;first_language;eng_level;eng_level_do;ipip1;ipip2;ipip3;ipip4;ipip5;ipip6;ipip7;ipip8;ipip9;ipip10;ipip11;ipip12;ipip13;ipip14;ipip15;ipip16;ipip17;ipip18;ipip19;ipip20;lock14b_first_click;lock14b_last_click;lock14b_page_submit;lock14b_click_count;lock14d_first_click;lock14d_last_click;lock14d_page_submit;lock14d_click_count;lock14f_first_click;lock14f_last_click;lock14f_page_submit;lock14f_click_count;lock14h_first_click;lock14h_last_click;lock14h_page_submit;lock14h_click_count;q133_first_click;q133_last_click;q133_page_submit;q133_click_count;q123_first_click;q123_last_click;q123_page_submit;q123_click_count;q126_first_click;q126_last_click;q126_page_submit;q126_click_count;q129_first_click;q129_last_click;q129_page_submit;q129_click_count;stai1;stai2;stai3;stai4;stai5;stai6;stai7;stai8;stai9;stai10;stai11;stai12;stai13;stai14;stai15;stai16;stai17;stai18;stai19;stai20;sam1;sam2;sam3;age;gender;gender_5_text;gender_do;country_birth;country_live;student;student_do;univ;job;group;story;moderator_neuroticism_do;d_vs_do
2022-03-26T08:48:14Z;2022-03-26T08:53:56Z;0;100;   342;1;2022-03-26T08:53:57Z;R_3oAUqBiG1IjsdNC;anonymous;SEEB; 1;2|1; 1;2|1; 4;4|1; 2;2|1;German; 5;2|1|5|3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T07:40:41Z;2022-03-26T09:18:59Z;0;100;  5898;1;2022-03-26T09:18:59Z;R_2pWYEcELSpTm296;anonymous;NEWF; 1;2|1; 2;2|1; 4;1|4; 1;2|1;English; 3;3|5|2|1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T08:54:12Z;2022-03-26T09:26:10Z;0;100;  1917;1;2022-03-26T09:26:10Z;R_Oj8qwNVQXyt4OLn;anonymous;SEEB; 1;2|1; 1;2|1; 4;4|1; 2;1|2;German; 2;3|2|1|5; 2; 1; 1; 2; 2; 4; 4; 5; 4; 3; 3; 4; 3; 2; 3; 2; 2; 3; 2; 2;NA;NA;NA;NA;  16,698; 782,358; 951,018; 23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 4; 4; 1; 1; 4; 1; 2; 4; 1; 4; 3; 2; 1; 1; 4; 4; 2; 1; 4; 4; 7; 3; 8;28; 1;NA;5|1|3|6|4|2;Germany;Germany; 1;1|2;NA;Software Developer;Condition2:Mindfulbreathing;NA;NeuroticismIntro|Ipip17|Ipip20|Ipip12|Ipip4|Ipip11|Ipip3|Ipip14|Ipip13|Ipip9|Ipip19|Ipip6|Ipip7|Ipip1|Ipip10|Ipip8|Ipip16|Ipip2|Ipip15|Ipip5|Ipip18;StressIntro|Stai6|Stai19|Stai5|Stai14|Stai3|Stai17|Stai20|Stai15|Stai2|Stai7|Stai18|Stai9|Stai12|Stai13|Stai10|Stai1|Stai8|Stai16|Stai11|Stai4
2022-03-26T09:28:13Z;2022-03-26T09:29:38Z;0;100;    85;1;2022-03-26T09:29:39Z;R_31Yk63YR4eZYWup;anonymous;RADB; 1;1|2; 1;2|1; 1;4|1; 2;1|2;Dutch; 1;1|3|5|2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T09:25:52Z;2022-03-26T09:31:20Z;0;100;   327;1;2022-03-26T09:31:20Z;R_eJ6Rk83kzx7WyaZ;anonymous;RADB; 1;1|2; 1;2|1; 1;4|1; 2;1|2;dutch; 1;2|3|1|5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T10:23:29Z;2022-03-26T10:25:05Z;0;100;    95;1;2022-03-26T10:25:05Z;R_1KcAlo7k9D7v7nB;anonymous;WURZ; 1;2|1; 1;1|2; 1;4|1; 2;1|2;german; 2;5|2|3|1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T10:00:59Z;2022-03-26T10:42:29Z;0;100;  2490;1;2022-03-26T10:42:30Z;R_1nUCNntCZ0nmCDB;anonymous;GOLD; 1;2|1; 1;1|2; 4;1|4; 2;1|2;English; 3;3|5|1|2; 2; 3; 2; 3; 4; 4; 3; 5; 4; 5; 2; 3; 3; 4; 3; 5; 3; 2; 4; 4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 317,065; 317,065;1252,720; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 3; 2; 1; 1; 3; 1; 1; 3; 1; 3; 2; 1; 1; 1; 3; 2; 1; 1; 3; 3; 7; 5; 7;20; 2;NA;4|6|1|2|5|3;UK;UK; 2;2|1;Goldsmiths;NA;Condition4:BodyScan;NA;NeuroticismIntro|Ipip3|Ipip16|Ipip15|Ipip10|Ipip18|Ipip17|Ipip5|Ipip6|Ipip9|Ipip7|Ipip4|Ipip13|Ipip2|Ipip20|Ipip8|Ipip12|Ipip19|Ipip14|Ipip11|Ipip1;StressIntro|Stai14|Stai2|Stai19|Stai5|Stai8|Stai9|Stai12|Stai17|Stai10|Stai6|Stai18|Stai13|Stai3|Stai4|Stai1|Stai20|Stai16|Stai11|Stai7|Stai15
2022-03-26T10:23:36Z;2022-03-26T10:48:35Z;0;100;  1498;1;2022-03-26T10:48:35Z;R_3rSwr8UQSxm4aOh;anonymous;CALI; 1;1|2; 1;2|1; 4;1|4; 2;1|2;English; 2;5|2|1|3; 4; 5; 4; 5; 3; 4; 2; 3; 4; 4; 4; 2; 2; 2; 1; 3; 4; 4; 2; 2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 0; 0;1,009; 0;921,156; 921,156; 921,797; 1;NA;NA;NA;NA;NA;NA;NA;NA; 1; 2; 3; 2; 1; 2; 3; 1; 2; 1; 1; 4; 1; 2; 1; 2; 3; 3; 1; 2; 4; 4; 3;20; 2;NA;4|2|3|1|5|6;United States;United States; 2;2|1;California university of Pa;NA;Condition5:Bookchapter;Condition5a:Silverview;NeuroticismIntro|Ipip6|Ipip19|Ipip15|Ipip1|Ipip14|Ipip9|Ipip3|Ipip2|Ipip17|Ipip16|Ipip18|Ipip11|Ipip4|Ipip8|Ipip13|Ipip20|Ipip10|Ipip7|Ipip12|Ipip5;StressIntro|Stai19|Stai10|Stai1|Stai20|Stai12|Stai18|Stai3|Stai6|Stai5|Stai9|Stai16|Stai2|Stai4|Stai14|Stai17|Stai13|Stai7|Stai8|Stai15|Stai11
2022-03-25T20:16:57Z;2022-03-26T10:53:10Z;0;100; 52572;1;2022-03-26T10:53:10Z;R_eeOUbI0AXx8YbsZ;anonymous;DIGI; 1;1|2; 1;2|1; 4;1|4; 2;2|1;English; 3;3|5|1|2; 4; 2; 3; 1; 2; 5; 1; 4; 3; 4; 2; 3; 3; 3; 2; 2; 4; 4; 1; 4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 962,541; 962,541; 963,176; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 3; 2; 1; 1; 2; 1; 2; 2; 1; 2; 2; 2; 1; 1; 3; 2; 1; 2; 3; 3; 6; 5; 5;21; 1;NA;3|1|4|2|5|6;United States;United States; 2;1|2;DigiPen Institute of Technology;NA;Condition4:BodyScan;NA;NeuroticismIntro|Ipip20|Ipip1|Ipip8|Ipip17|Ipip5|Ipip16|Ipip6|Ipip9|Ipip4|Ipip14|Ipip11|Ipip3|Ipip2|Ipip13|Ipip18|Ipip10|Ipip19|Ipip7|Ipip12|Ipip15;StressIntro|Stai1|Stai9|Stai5|Stai8|Stai14|Stai17|Stai19|Stai16|Stai7|Stai20|Stai4|Stai13|Stai18|Stai11|Stai3|Stai6|Stai2|Stai12|Stai15|Stai10
2022-03-25T08:11:01Z;2022-03-26T11:39:22Z;0;100; 98901;1;2022-03-26T11:39:22Z;R_2VORkqeDvoKERim;anonymous;SPRI; 1;1|2; 1;2|1; 4;1|4; 2;2|1;English; 3;5|3|2|1; 1; 2; 2; 4; 2; 2; 1; 2; 2; 4; 4; 4; 2; 2; 4; 4; 2; 2; 4; 3;   0,000;   0,000; 915,918; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 2; 2; 1; 1; 2; 1; 1; 2; 1; 2; 2; 1; 2; 1; 2; 2; 1; 2; 2; 3; 6; 3; 4;18; 2;NA;3|4|2|6|5|1;united states;united states; 2;1|2;Springfield College;NA;condition1mindfulwalking;NA;NeuroticismIntro|Ipip19|Ipip13|Ipip6|Ipip7|Ipip4|Ipip14|Ipip8|Ipip16|Ipip3|Ipip12|Ipip20|Ipip11|Ipip9|Ipip1|Ipip5|Ipip2|Ipip10|Ipip18|Ipip17|Ipip15;StressIntro|Stai6|Stai5|Stai10|Stai8|Stai9|Stai12|Stai17|Stai13|Stai15|Stai7|Stai18|Stai16|Stai19|Stai20|Stai4|Stai3|Stai11|Stai2|Stai1|Stai14
2022-03-26T12:22:01Z;2022-03-26T12:24:40Z;0;100;   158;1;2022-03-26T12:24:40Z;R_pK0FJ5mx89V1J3r;anonymous;RADB; 1;2|1; 2;1|2; 1;4|1; 2;1|2;german; 5;1|3|2|5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T12:44:58Z;2022-03-26T13:07:52Z;0;100;  1373;1;2022-03-26T13:07:52Z;R_1hEknS0ezTYyy6L;anonymous;ILLI; 1;2|1; 1;1|2; 4;1|4; 2;1|2;English; 3;2|3|1|5; 3; 3; 3; 3; 3; 4; 3; 3; 4; 3; 1; 4; 3; 4; 5; 5; 2; 3; 2; 5;NA;NA;NA;NA; 303,955; 303,955; 919,628;  1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 3; 3; 1; 1; 1; 1; 1; 3; 1; 3; 3; 1; 2; 1; 3; 3; 1; 1; 3; 3; 7; 1; 7;18; 1;NA;1|5|2|3|4|6;United States;United States; 2;1|2;Southern Illinois Carbondale;NA;Condition2:Mindfulbreathing;NA;NeuroticismIntro|Ipip17|Ipip12|Ipip2|Ipip9|Ipip7|Ipip19|Ipip6|Ipip16|Ipip13|Ipip14|Ipip15|Ipip3|Ipip10|Ipip1|Ipip18|Ipip20|Ipip4|Ipip11|Ipip5|Ipip8;StressIntro|Stai6|Stai10|Stai15|Stai18|Stai12|Stai20|Stai7|Stai2|Stai8|Stai3|Stai14|Stai11|Stai19|Stai1|Stai16|Stai9|Stai17|Stai13|Stai4|Stai5
2022-03-26T13:12:17Z;2022-03-26T13:13:22Z;0;100;    65;1;2022-03-26T13:13:22Z;R_2zNQpB9zrJctCtx;anonymous;JOSE; 1;2|1; 2;1|2; 4;1|4; 2;2|1;Spanish; 2;5|3|2|1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T13:02:23Z;2022-03-26T13:28:35Z;0;100;  1571;1;2022-03-26T13:28:35Z;R_2QyrCqC91A36ldi;anonymous;ILLI; 1;2|1; 1;2|1; 4;4|1; 2;2|1;English; 3;5|3|1|2; 1; 1; 1; 1; 1; 1; 1; 1; 1; 3; 4; 5; 4; 3; 5; 4; 4; 4; 4; 5;NA;NA;NA;NA;NA;NA;NA;NA;   1,215;  13,974; 908,861; 3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 6; 2; 6;19; 2;NA;2|5|1|3|6|4;United States;United States; 2;2|1;Southern Illinois University;NA;Condition3:Loving-kindness;NA;NeuroticismIntro|Ipip16|Ipip6|Ipip18|Ipip15|Ipip14|Ipip10|Ipip2|Ipip20|Ipip7|Ipip5|Ipip12|Ipip11|Ipip9|Ipip3|Ipip8|Ipip19|Ipip1|Ipip4|Ipip13|Ipip17;StressIntro|Stai3|Stai19|Stai13|Stai15|Stai11|Stai18|Stai6|Stai5|Stai16|Stai12|Stai4|Stai14|Stai17|Stai2|Stai8|Stai10|Stai9|Stai7|Stai20|Stai1
2022-03-26T14:26:19Z;2022-03-26T14:28:27Z;0;100;   127;1;2022-03-26T14:28:27Z;R_2zIqAEQUceUlCrC;anonymous;CALI; 1;1|2; 1;1|2; 1;4|1; 2;1|2;English; 3;1|5|3|2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T14:28:42Z;2022-03-26T14:29:50Z;0;100;    68;1;2022-03-26T14:29:50Z;R_u51GZBbog3Z8e4h;anonymous;CALI; 1;2|1; 1;1|2; 1;4|1; 2;1|2;English; 3;1|3|2|5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T14:48:37Z;2022-03-26T14:50:16Z;0;100;    99;1;2022-03-26T14:50:16Z;R_WCk5FmbnhTVq9rz;anonymous;LOYO; 1;2|1; 2;2|1; 4;1|4; 2;2|1;English; 3;3|5|1|2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T15:02:40Z;2022-03-26T15:04:21Z;0;100;   100;1;2022-03-26T15:04:22Z;R_1my0D2yKc3eEhGA;anonymous;JOSE; 1;2|1; 1;1|2; 1;4|1; 1;2|1;Tagalog; 2;3|1|5|2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T14:57:10Z;2022-03-26T15:05:05Z;0;100;   475;1;2022-03-26T15:05:05Z;R_2zbFbxx1JbkpfmG;anonymous;JOSE; 1;1|2; 1;2|1; 4;1|4; 1;2|1;Tagalog; 2;5|2|1|3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T14:50:49Z;2022-03-26T15:12:45Z;0;100;  1315;1;2022-03-26T15:12:45Z;R_2qa6rAP2yswKwzF;anonymous;LOYO; 1;1|2; 1;2|1; 4;4|1; 2;2|1;English; 3;2|5|1|3; 3; 2; 1; 2; 2; 4; 1; 4; 2; 4; 2; 5; 2; 4; 4; 4; 2; 5; 4; 5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 0; 0;1,009; 0;NA;NA;NA;NA;NA;NA;NA;NA; 28,924; 910,144; 910,175; 2; 3; 2; 2; 1; 3; 1; 2; 2; 1; 4; 1; 1; 1; 2; 3; 2; 1; 1; 3; 2; 7; 5; 8;19; 2;NA;6|1|3|2|5|4;United States;United States; 2;1|2;Loyola Marymount University;NA;Condition5:Bookchapter;Condition5c:Smith;NeuroticismIntro|Ipip20|Ipip15|Ipip19|Ipip1|Ipip9|Ipip5|Ipip2|Ipip17|Ipip11|Ipip18|Ipip3|Ipip16|Ipip10|Ipip13|Ipip12|Ipip14|Ipip6|Ipip4|Ipip8|Ipip7;StressIntro|Stai2|Stai9|Stai15|Stai20|Stai10|Stai19|Stai18|Stai17|Stai1|Stai4|Stai11|Stai5|Stai12|Stai3|Stai14|Stai13|Stai6|Stai16|Stai7|Stai8
2022-03-26T15:12:16Z;2022-03-26T15:16:26Z;0;100;   249;1;2022-03-26T15:16:26Z;R_3po2oStcOZPgvk0;anonymous;SPRI; 1;2|1; 2;1|2; 1;4|1; 1;1|2;English; 3;3|5|1|2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T15:16:29Z;2022-03-26T15:17:39Z;0;100;    69;1;2022-03-26T15:17:39Z;R_3KpCMLLpeOzRaAn;anonymous;SPRI; 1;2|1; 1;1|2; 4;4|1; 1;1|2;English; 3;1|2|5|3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T15:17:42Z;2022-03-26T15:18:51Z;0;100;    69;1;2022-03-26T15:18:51Z;R_2t5ynmMVf2k8Aky;anonymous;SPRI; 1;2|1; 2;2|1; 4;4|1; 2;1|2;English; 3;5|2|1|3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T15:30:15Z;2022-03-26T15:31:37Z;0;100;    82;1;2022-03-26T15:31:37Z;R_2bITcHTeDP3Ts28;anonymous;IDAH; 1;1|2; 2;2|1; 4;4|1; 1;1|2;English; 3;5|3|1|2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T15:18:55Z;2022-03-26T15:40:00Z;0;100;  1265;1;2022-03-26T15:40:01Z;R_1FRtSwA5NeEcNsn;anonymous;SPRI; 1;2|1; 1;1|2; 4;1|4; 2;1|2;English; 2;5|2|3|1; 4; 2; 2; 4; 2; 4; 1; 2; 4; 5; 2; 4; 2; 2; 4; 2; 2; 2; 5; 2;   0,000;   0,000; 861,421; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 2; 2; 3; 4; 2; 1; 4; 2; 3; 2; 3; 3; 4; 3; 1; 2; 3; 2; 2; 3; 7; 5; 6;18; 2;NA;2|1|6|5|3|4;United States;United States; 2;1|2;Springfield College;NA;condition1mindfulwalking;NA;NeuroticismIntro|Ipip4|Ipip8|Ipip18|Ipip7|Ipip20|Ipip17|Ipip19|Ipip11|Ipip9|Ipip10|Ipip2|Ipip1|Ipip16|Ipip12|Ipip3|Ipip15|Ipip13|Ipip5|Ipip6|Ipip14;StressIntro|Stai7|Stai3|Stai13|Stai9|Stai15|Stai2|Stai10|Stai19|Stai4|Stai8|Stai18|Stai5|Stai14|Stai1|Stai20|Stai11|Stai16|Stai12|Stai17|Stai6
2022-03-26T15:48:26Z;2022-03-26T15:49:30Z;0;100;    64;1;2022-03-26T15:49:30Z;R_3m4exS19nir3Vfh;anonymous;IDAH; 1;1|2; 2;2|1; 4;1|4; 2;2|1;English; 3;1|2|5|3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-26T15:13:00Z;2022-03-26T15:50:07Z;0;100;  2226;1;2022-03-26T15:50:07Z;R_1Qudst3Uh4C8ENr;anonymous;SPRI; 1;1|2; 1;2|1; 4;4|1; 2;2|1;English; 3;3|2|5|1; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3;NA;NA;NA;NA; 942,899; 942,899; 943,705;  1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 4; 4; 1; 1; 4; 1; 1; 1; 1; 4; 4; 1; 1; 1; 4; 4; 1; 1; 4; 4; 9; 1; 9;19; 6;NA;2|1|5|4|6|3;N/A;N/A; 2;2|1;N/A;NA;Condition2:Mindfulbreathing;NA;NeuroticismIntro|Ipip13|Ipip18|Ipip16|Ipip3|Ipip6|Ipip17|Ipip15|Ipip8|Ipip4|Ipip7|Ipip5|Ipip20|Ipip14|Ipip1|Ipip2|Ipip11|Ipip10|Ipip19|Ipip12|Ipip9;StressIntro|Stai10|Stai3|Stai15|Stai13|Stai18|Stai16|Stai2|Stai17|Stai5|Stai20|Stai7|Stai4|Stai6|Stai14|Stai8|Stai9|Stai12|Stai1|Stai11|Stai19
