start_date;end_date;status;progress;duration_in_seconds;finished;recorded_date;responseid;distribution_channel;site;consent_y_n;consent_y_n_do;q110;q110_do;mental;mental_do;meditation_exp;meditation_exp_do;first_language;eng_level;eng_level_do;ipip1;ipip2;ipip3;ipip4;ipip5;ipip6;ipip7;ipip8;ipip9;ipip10;ipip11;ipip12;ipip13;ipip14;ipip15;ipip16;ipip17;ipip18;ipip19;ipip20;lock14b_first_click;lock14b_last_click;lock14b_page_submit;lock14b_click_count;lock14d_first_click;lock14d_last_click;lock14d_page_submit;lock14d_click_count;lock14f_first_click;lock14f_last_click;lock14f_page_submit;lock14f_click_count;lock14h_first_click;lock14h_last_click;lock14h_page_submit;lock14h_click_count;q133_first_click;q133_last_click;q133_page_submit;q133_click_count;q123_first_click;q123_last_click;q123_page_submit;q123_click_count;q126_first_click;q126_last_click;q126_page_submit;q126_click_count;q129_first_click;q129_last_click;q129_page_submit;q129_click_count;stai1;stai2;stai3;stai4;stai5;stai6;stai7;stai8;stai9;stai10;stai11;stai12;stai13;stai14;stai15;stai16;stai17;stai18;stai19;stai20;sam1;sam2;sam3;age;gender;gender_5_text;gender_do;country_birth;country_live;student;student_do;univ;job;group;story;moderator_neuroticism_do;d_vs_do
2022-03-30T01:36:05Z;2022-03-30T01:37:22Z;0;  9;     77;0;2022-04-06T01:42:58Z;R_d3ZCmEGzrQGCPTz;anonymous;radb; 1;2|1; 2;1|2; 4;4|1; 1;1|2;dutch; 2;3|5|1|2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-04-06T01:31:41Z;2022-04-06T01:52:17Z;0;100;   1235;1;2022-04-06T01:52:17Z;R_Z1qAU8lN3Jn3pFD;anonymous;macq; 1;2|1; 1;1|2; 4;4|1; 2;2|1;English; 3;1|2|3|5; 4; 4; 3; 4; 4; 3; 3; 4; 4; 4; 2; 4; 2; 2; 3; 3; 2; 2; 2; 3;NA;NA;NA;NA;  15,593; 867,896; 870,824;  9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 3; 2; 2; 2; 3; 2; 2; 2; 1; 3; 2; 1; 2; 2; 3; 3; 2; 1; 3; 3; 6; 4; 3;18; 2;NA;6|1|5|2|4|3;Philippines;Australia; 2;2|1;macquarieuniversity;NA;Condition2:Mindfulbreathing;NA;NeuroticismIntro|Ipip8|Ipip6|Ipip19|Ipip17|Ipip10|Ipip4|Ipip16|Ipip11|Ipip14|Ipip12|Ipip18|Ipip20|Ipip1|Ipip5|Ipip9|Ipip2|Ipip15|Ipip13|Ipip3|Ipip7;StressIntro|Stai18|Stai20|Stai4|Stai11|Stai9|Stai14|Stai7|Stai6|Stai10|Stai5|Stai16|Stai1|Stai2|Stai15|Stai8|Stai17|Stai13|Stai12|Stai19|Stai3
2022-03-27T08:02:55Z;2022-03-30T01:59:06Z;0;  3; 237371;0;2022-04-06T01:59:12Z;R_1OkkE0ZOTkyESmR;anonymous;radb; 1;1|2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-30T02:59:02Z;2022-03-30T02:59:47Z;0;  3;     44;0;2022-04-06T02:59:51Z;R_24HMzmDoXwYyM9I;anonymous;radb; 1;2|1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-30T03:07:18Z;2022-03-30T03:10:21Z;0;  9;    182;0;2022-04-06T03:10:22Z;R_2wLiPWSBMQvjlSs;anonymous;radb; 1;1|2; 2;2|1; 4;4|1; 1;1|2;Dutch; 2;5|3|1|2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-30T03:29:45Z;2022-03-30T03:31:39Z;0;  9;    113;0;2022-04-06T03:31:46Z;R_3dFfdPnPdfzHxVR;anonymous;radb; 1;2|1; 2;1|2; 4;1|4; 2;1|2;Netherlands; 5;3|2|5|1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-04-06T03:31:48Z;2022-04-06T03:33:16Z;0;100;     88;1;2022-04-06T03:33:16Z;R_3fSEeOZMDXrFRJ8;anonymous;jose; 1;2|1; 2;2|1; 1;1|4; 1;2|1;Spanish; 3;2|3|1|5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-04-06T03:33:25Z;2022-04-06T03:41:37Z;0;100;    491;1;2022-04-06T03:41:37Z;R_3CJW1ErYZ6aAGLs;anonymous;jose; 1;1|2; 1;2|1; 1;4|1; 2;2|1;English; 3;3|5|2|1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-30T04:26:03Z;2022-03-30T04:44:33Z;0; 59;   1110;0;2022-04-06T04:44:35Z;R_2Slfo5vXzLCVOPc;anonymous;radb; 1;2|1; 1;2|1; 4;4|1; 2;2|1;Dutch; 2;2|5|1|3; 3; 2; 2; 4; 4; 4; 2; 4; 2; 4; 3; 4; 2; 4; 3; 4; 4; 2; 3; 4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 293,154; 867,203; 905,728; 3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NeuroticismIntro|Ipip10|Ipip14|Ipip11|Ipip2|Ipip6|Ipip1|Ipip13|Ipip4|Ipip15|Ipip8|Ipip12|Ipip7|Ipip16|Ipip5|Ipip9|Ipip18|Ipip17|Ipip19|Ipip3|Ipip20;StressIntro|Stai15|Stai16|Stai14|Stai19|Stai2|Stai1|Stai8|Stai13|Stai11|Stai9|Stai5|Stai3|Stai10|Stai4|Stai6|Stai7|Stai12|Stai20|Stai17|Stai18
2022-04-06T04:40:59Z;2022-04-06T05:00:01Z;0;100;   1142;1;2022-04-06T05:00:02Z;R_3KDv9yG5f2nqQlk;anonymous;macq; 1;1|2; 1;2|1; 4;4|1; 2;2|1;english; 3;5|1|2|3; 2; 2; 3; 2; 1; 1; 2; 1; 4; 2; 3; 2; 2; 2; 3; 2; 2; 1; 2; 2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 0; 0;1,010; 0;NA;NA;NA;NA;   0,000;   0,000; 874,400;  0;NA;NA;NA;NA; 3; 2; 2; 1; 3; 2; 1; 3; 1; 2; 2; 3; 1; 4; 3; 3; 2; 2; 4; 3; 6; 2; 7;18; 2;NA;4|3|1|6|5|2;australia;australia; 2;1|2;macquarieuni;NA;Condition5:Bookchapter;Condition5b:TheOldMan;NeuroticismIntro|Ipip7|Ipip14|Ipip13|Ipip11|Ipip9|Ipip12|Ipip20|Ipip6|Ipip1|Ipip16|Ipip18|Ipip5|Ipip8|Ipip17|Ipip15|Ipip19|Ipip3|Ipip4|Ipip2|Ipip10;StressIntro|Stai6|Stai3|Stai16|Stai13|Stai8|Stai2|Stai4|Stai19|Stai15|Stai1|Stai11|Stai14|Stai10|Stai5|Stai17|Stai12|Stai7|Stai9|Stai18|Stai20
2022-04-06T05:06:39Z;2022-04-06T05:07:52Z;0;100;     72;1;2022-04-06T05:07:52Z;R_SCyYxoRzEy341tn;anonymous;macq; 1;1|2; 2;1|2; 4;1|4; 2;2|1;English; 3;2|3|1|5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-04-06T05:08:22Z;2022-04-06T05:09:09Z;0;100;     47;1;2022-04-06T05:09:09Z;R_3DhzT1fcWDXrihn;anonymous;macq; 1;1|2; 2;2|1; 4;4|1; 1;1|2;English; 3;1|3|2|5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-04-06T05:26:42Z;2022-04-06T05:48:58Z;0;100;   1336;1;2022-04-06T05:48:59Z;R_10OElq7ueeTYVGG;anonymous;wurz; 1;2|1; 1;1|2; 4;1|4; 2;1|2;German; 2;5|3|1|2; 2; 2; 2; 3; 4; 4; 4; 4; 3; 4; 4; 4; 2; 1; 4; 2; 3; 2; 2; 3;NA;NA;NA;NA;  33,337; 641,481; 909,998;  4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 4; 3; 1; 2; 4; 1; 2; 3; 1; 3; 3; 1; 2; 1; 3; 3; 1; 1; 2; 3; 7; 4; 5;20; 2;NA;2|6|3|4|1|5;Germany;Germany; 2;1|2;juliusmaximiliansuniverstätwürzburg;NA;Condition2:Mindfulbreathing;NA;NeuroticismIntro|Ipip12|Ipip8|Ipip16|Ipip20|Ipip3|Ipip5|Ipip6|Ipip4|Ipip14|Ipip15|Ipip18|Ipip13|Ipip1|Ipip2|Ipip17|Ipip10|Ipip11|Ipip9|Ipip19|Ipip7;StressIntro|Stai15|Stai8|Stai5|Stai1|Stai2|Stai17|Stai3|Stai11|Stai10|Stai9|Stai16|Stai12|Stai4|Stai19|Stai6|Stai7|Stai14|Stai20|Stai18|Stai13
2022-03-30T05:53:47Z;2022-03-30T05:54:29Z;0;  3;     42;0;2022-04-06T06:03:48Z;R_2eR2Z0ZDCqzw5lc;anonymous;radb; 1;1|2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-04-06T06:04:32Z;2022-04-06T06:05:11Z;0;100;     38;1;2022-04-06T06:05:12Z;R_25LW3upvLXsmmpj;anonymous;kons; 1;2|1; 2;2|1; 4;1|4; 2;1|2;German; 2;2|5|3|1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-29T06:29:57Z;2022-03-30T05:52:35Z;0; 88;  84158;0;2022-04-06T06:09:45Z;R_31vFgbYIi24s2N4;anonymous;gold; 1;1|2; 1;2|1; 4;4|1; 2;2|1;English; 3;3|2|5|1; 4; 3; 3; 3; 3; 2; 3; 4; 3; 3; 2; 4; 3; 3; 4; 3; 3; 3; 3; 3;   0,000;   0,000; 845,496; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 2; 2; 1; 1; 2; 1; 1; 3; 1; 2; 2; 1; 1; 1;NA; 3; 1; 1; 2; 2; 7; 4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NeuroticismIntro|Ipip1|Ipip12|Ipip6|Ipip11|Ipip8|Ipip7|Ipip17|Ipip9|Ipip2|Ipip15|Ipip13|Ipip19|Ipip4|Ipip20|Ipip3|Ipip14|Ipip10|Ipip16|Ipip18|Ipip5;StressIntro|Stai14|Stai12|Stai5|Stai10|Stai3|Stai2|Stai17|Stai20|Stai11|Stai7|Stai6|Stai9|Stai15|Stai13|Stai1|Stai4|Stai16|Stai19|Stai18|Stai8
2022-04-06T06:16:13Z;2022-04-06T06:16:49Z;0;100;     36;1;2022-04-06T06:16:51Z;R_3MtYK54w8uyt1eS;anonymous;newf; 1;2|1; 2;2|1; 1;1|4; 1;1|2;english; 3;3|2|1|5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-04-06T06:05:21Z;2022-04-06T06:23:23Z;0;100;   1082;1;2022-04-06T06:23:23Z;R_3rTKTTHA28vaij3;anonymous;kons; 1;2|1; 1;2|1; 4;4|1; 2;2|1;German; 2;2|1|5|3; 2; 2; 2; 1; 2; 2; 2; 2; 2; 3; 4; 4; 4; 3; 4; 4; 5; 4; 4; 4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 0; 0;1,008; 0;NA;NA;NA;NA;NA;NA;NA;NA;  0,000;   0,000; 909,600; 0; 3; 3; 1; 1; 3; 1; 1; 2; 1; 3; 3; 1; 1; 1; 3; 3; 1; 1; 3; 3; 8; 2; 8;19; 2;NA;3|2|6|5|1|4;Germany;Germany; 2;2|1;universityofkonstanz;NA;Condition5:Bookchapter;Condition5c:Smith;NeuroticismIntro|Ipip17|Ipip14|Ipip4|Ipip2|Ipip16|Ipip1|Ipip12|Ipip18|Ipip13|Ipip6|Ipip11|Ipip8|Ipip10|Ipip15|Ipip19|Ipip5|Ipip3|Ipip7|Ipip20|Ipip9;StressIntro|Stai3|Stai13|Stai17|Stai16|Stai6|Stai20|Stai18|Stai4|Stai2|Stai5|Stai15|Stai14|Stai19|Stai11|Stai8|Stai9|Stai1|Stai7|Stai10|Stai12
2022-03-30T06:21:27Z;2022-03-30T06:23:42Z;0; 46;    134;0;2022-04-06T06:34:50Z;R_1i5s6B6CJbUc8jq;anonymous;lime; 1;1|2; 1;1|2; 4;4|1; 2;1|2;English; 3;3|2|1|5; 4; 3; 4; 4; 4; 3; 4; 4; 4; 4; 2; 3; 2; 3; 2; 2; 2; 2; 3; 4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NeuroticismIntro|Ipip11|Ipip20|Ipip1|Ipip9|Ipip15|Ipip5|Ipip4|Ipip3|Ipip6|Ipip7|Ipip10|Ipip16|Ipip19|Ipip2|Ipip13|Ipip8|Ipip14|Ipip17|Ipip18|Ipip12;NA
2022-03-30T06:41:26Z;2022-03-30T06:42:47Z;0;  3;     81;0;2022-04-06T06:45:28Z;R_1oBEZtXF1YZkYg8;anonymous;radb; 1;2|1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-30T06:57:33Z;2022-03-30T06:59:02Z;0;  9;     89;0;2022-04-06T06:59:09Z;R_TpyciPPLADXjj1L;anonymous;radb; 1;1|2; 2;1|2; 4;1|4; 2;2|1;German; 2;3|5|2|1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-04-06T06:58:07Z;2022-04-06T06:59:39Z;0;100;     91;1;2022-04-06T06:59:39Z;R_R81g7SqaMrVKnyp;anonymous;witt; 1;2|1; 1;1|2; 1;4|1; 2;1|2;English; 3;2|1|5|3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-04-06T07:10:27Z;2022-04-06T07:11:40Z;0;100;     73;1;2022-04-06T07:11:41Z;R_2uVAx5PoCsCzicq;anonymous;newf; 1;1|2; 2;2|1; 1;4|1; 2;1|2;English; 3;1|2|5|3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-04-06T07:19:21Z;2022-04-06T07:22:54Z;0;100;    213;1;2022-04-06T07:22:55Z;R_1IMnQQWmFmFFcO2;anonymous;utah; 1;1|2; 2;1|2; 4;4|1; 1;1|2;ENglish; 2;3|2|1|5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-30T07:20:23Z;2022-03-30T07:22:52Z;0; 46;    148;0;2022-04-06T07:22:56Z;R_24hYFe5qlU6ijm3;anonymous;witt; 1;2|1; 1;1|2; 4;1|4; 2;2|1;English; 2;5|1|3|2; 2; 2; 2; 4; 2; 2; 2; 2; 2; 3; 4; 4; 4; 4; 4; 4; 2; 4; 4; 4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NeuroticismIntro|Ipip16|Ipip5|Ipip4|Ipip17|Ipip1|Ipip2|Ipip13|Ipip11|Ipip20|Ipip14|Ipip19|Ipip7|Ipip18|Ipip12|Ipip9|Ipip8|Ipip15|Ipip6|Ipip10|Ipip3;NA
2022-04-06T07:23:46Z;2022-04-06T07:26:11Z;0;100;    145;1;2022-04-06T07:26:11Z;R_1LTgobF1OuSFIJf;anonymous;utah; 1;1|2; 2;2|1; 4;1|4; 2;1|2;English; 3;1|3|2|5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-04-06T07:37:18Z;2022-04-06T07:38:17Z;0;100;     59;1;2022-04-06T07:38:18Z;R_31sGCLByqJkEdgq;anonymous;utah; 1;1|2; 2;1|2; 4;4|1; 2;1|2;English; 3;5|2|3|1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-03-29T12:00:52Z;2022-03-30T07:41:02Z;0; 32;  70810;0;2022-04-06T07:41:03Z;R_33lOgc8Jg4Vb8Wl;anonymous;hous; 1;1|2; 1;1|2; 4;1|4; 2;2|1;Spanish; 3;3|5|1|2; 1; 1; 1; 3; 1; 1; 1; 1; 1; 5; 5; 5; 5; 1; 5; 3; 5; 5; 5; 5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NeuroticismIntro|Ipip10|Ipip14|Ipip7|Ipip15|Ipip6|Ipip5|Ipip16|Ipip17|Ipip4|Ipip12|Ipip19|Ipip2|Ipip9|Ipip13|Ipip18|Ipip20|Ipip11|Ipip3|Ipip1|Ipip8;NA
